idSekolah,kodeSekolah,komiteId,kepsekId,operatorId,namaSekolah,emailSekolah,status,alamat,kecamatan,kodePos,telpon,nss,instansiPemberiIzin,nomorSuratIzin,tglSuratIzin,akreditasi,angkaAkreditasi,tahuAkreditasi,lembagaMeaungi,subRayon
2877,35-0597,,,,SD MUHAMMADIYAH PESAREAN,sdmuhammadiyahpesarean01@gmail.com,Swasta,Jl. Lembah Manah Rt. 05/02 Pesarean Adiwerna Tegal,Adiwerna,52194,0283 4541889,102032811043,Yayasan,5797/103:48/DS/1998,18/11/98,B,0,2018,Yayasan,14
2878,35-0598,,,,SD NEGERI BENGLE 01,benglesdn178@gmail.com,Negeri,Jl.Projosumarto II,Talang,52193,283004541523,101032812006,KEMENTERIAN PENDIDIKAN DAN KEBUDAYAAN,421.2.025.006.45.1985,1 AGUSTUS 1985,A,0,2021,SDN BENGLE 01,15
2879,35-0599,,,,SD NEGERI BENGLE 02,sdnegeribengle02@gmail.com,NEGERI,JL. KH. ABDUL GHONI DESA BENGLE,Talang,52193,0,101032812046,KEMENTERIAN PENDIDIKAN DAN KEBUDAYAAN,421.2/025/046/45/1985,01/08/85,B,83,2018,DINAS PENDIDIKAN DAN KEBUDAYAAN KABUPATEN TEGAL,15
2880,35-0600,,,,SD NEGERI CANGKRING 01,sdncangkring85@gmail.com,Negeri,Jl. Masjid Tukul Desa Cangkring,Talang,52193,85786454117,101032812002,Kementrian Pendidikan dan Kebudayaan,,,B,81,2021,Dinas Pendidikan dan Kebudayaan Kabupaten Tegal,15
2881,35-0601,,,,SD NEGERI CANGKRING 02,sdnsdncangkring02@gmail.com,Negeri,Jl. Kyaiwali Desa Cangkring,Talang,52193,0,101032812024,Kementerian Pendidikan dan Kebudayaan,,01-01-1910,A,91,2021,Dinas pendidikan dan Kebudayaan Kabupaten Tegal,15
2882,35-0602,,,,SD NEGERI DAWUHAN,sdndawuhan2016@gmail.com,Negeri,Jl. Kemuning 2016 Dawuhan Kecamatan Talang Kabupaten Tegal,Talang,52193,0,101032812018,,,,A,92,2016,,15
2883,35-0603,,,,SD NEGERI DUKUHMALANG 01,sdndukuhmalang01@gmail.com,Negeri,JL. Projosumarto II Ds. Dukuhmalang Kec. Talang Kab. Tegal,Talang,52193,0,101032812003,Kementrian Pendidikan dan Kebudayaan,421.2/025/45/1985,01/08/85,A,86,2021,Dinas Pendidikan Dan Kebudayaan Kabupaten Tegal,15
2884,35-0605,,,,SD NEGERI GEMBONG 01,sdngembong01.talang@gmail.com,Negeri,"Jl. Wareng, Ds.Gembong Kulon Kec.Talang Kab.Tegal",Talang,52193,0,0,,,,,0,0,,15
2885,35-0606,,,,SD NEGERI GEMBONG 02,sdnegerigembong@gmail.com,Negeri,Jalan Wareng Desa Gembongkulon,Talang,52193,0,101032812029,Kementerian Pendidikan dan Kebudayaan,421.2/075/1979,01-08-1979,A,87,2021,Kementerian Pendidikan dan Kebudayaan,15
2886,35-0607,,,,SD NEGERI GETASKEREP 01,sdngetaskerepsatu@gmail.com,NEGERI,Jl. Projosumarto 1 Getaskerep,TALANG,52193,0,101032812017,,,,B,82,2021,,15
2887,35-0608,,,,SD NEGERI GETASKEREP 02,sdngetaskerep@gmail.com,Negeri,Jl. Projosumarto I,Talang,52193,0,101032812041,,,,A,0,0,,15
2888,35-0609,,,,SD NEGERI KAJEN 01,sdnkajen1.talang@gmail.com,Negeri,"Jl.Narawisan, Kajen, Talang, Ka.Tegal",Talang,52193,2834541511,101032812005,Kementerian Pendidikan Dan Kebudayaan,,,B,87,2019,Dinas Pendidikan Dan Kebudayaan Kabupaten Tegal,15
2889,35-0610,,,,SD NEGERI KAJEN 02,sdnkajen193@gmail.com,Negeri,Jln. Narawisan Desa Kajen,Talang,52193,82326622788,101032812036,Kementrian Pendidikan dan Kebudayaan,,,B,82,2021,Dinas Pendidikan Dan Kebudayaan Kabupaten Tegal,15
2890,35-0611,,,,SD NEGERI KALADAWA 01,sdnkaladawa01@gmail.com,Negeri,KALADAWA,Talang,52193,0,101032812019,,,,,0,0,,15
2891,35-0612,,,,SD NEGERI KALADAWA 02,sdnkaladawa@gmail.com,Negeri,"Jl. H. Asikin RT.03/RW.01 Kaladawa, Kec. Talang Kab. Tegal",Talang,52193,0,101032812025,,,,,0,0,,15
2892,35-0614,,,,SD NEGERI KALIGAYAM 01,sdnkaligayamsatu.talang@gmail.com,Negeri,Jalan Projosumarto I Kaligayam Kec. Talang Kab. Tegal,Talang,52193,81476640775,101032812007,Gubernur Jawa Tengah,421.2/025/45/1985,01-08-1985,B,87,2019,Gubernur Jawa Tengah,15
2893,35-0615,,,,SD NEGERI KALIGAYAM 02,sdkaligayam02@gmail.com,Negeri,"Jl. Duwet No.5, Desa Kaligayam, Kec. Talang",Talang,52193,0,101032812023,Kementrian Pendidikan dan Kebudayaan,,01-08-1985,B,84,2021,Dinas Pendidikan dan Kebudayaan Kabupaten Tegal,15
2894,35-0616,,,,SD NEGERI KALIGAYAM 03,kaligayam03@gmail.com,Negeri,Jl. Duwet,Talang,52193,0,101032812031,KEMENTERIAN PENDIDIKAN DAN KEBUDAYAAN,,01/08/1985,A,88,2021,DINAS PENDIDIKAN DAN KEBUDAYAAN KABUPATEN TEGAL,15
2895,35-0617,,,,SD NEGERI KEBASEN 01,sdnkebasen01@gmail.com,Negeri,Jl. KH. Umar Asnawi Kebasen,Talang,52193,85640399294,101032812016,,,1/07/1969,A,91,2019,,15
2896,35-0618,,,,SD NEGERI KEBASEN 02,sdnkebasen02@gmail.com,Negeri,Jl. KH. Umar Asnawi Desa Kebasen,Talang,52193,0,1011032812043,Kementerian Pendidikan dan Kebudayaan,421.2/02545/1985,01 Agustus 1985,A,89,2016,Dinas Pendidikan dan Kebudayaan Kabupaten Tegal,15
2897,35-0619,,,,SD NEGERI LANGGEN,esdelanggen@gmail.com,Negeri,Jl. Kaligawe Langgen,Talang,52193,0,101032812021,Kementerian Pendidikan dan Kebudayaan,,01-01-1910,A,96,2021,Dinas Pendidikan Dan Kebudayaan Kabupaten Tegal,15
2898,35-0620,,,,SD NEGERI PACUL 01,,Negeri,JL. PROJOSUMARTO I DESA PACUL RT 01/01 TALANG-TEGAL,Talang,52193,0,101032812008,,,,A,91,2021,,15
2899,35-0621,,,,SD NEGERI PACUL 02,sdnegeripacul02@gmail.com,Negeri,Jl. Raya Timur Balaidesa Pacul,Talang,52193,87767642742,101032812040,Kementerian Pendidikan dan Kebudayaan,421.2/025/45/1985,1985-08-01,A,95,2019,Dinas Pendidikan dan Kebudayaan Kabupaten Tegal,15
2900,35-0622,,,,SD NEGERI PASANGAN 01,sdnegeri.pasangan01@gmail.com,Negeri,Jl. Pecakran Desa Pasangan,Talang,52193,0,101032812020,,,,A,0,0,,15
2901,35-0623,,,,SD NEGERI PASANGAN 02,sdnpasangan@gmail.com,Negeri,Desa Pasangan Kec.Talang Kab.Tegal,Talang,52193,0,101032812028,,,,,0,0,,15
2902,35-0624,,,,SD NEGERI PEGIRIKAN 01,sdnpegirikan01@gmail.com,Negeri,Jln. Raya Timur Pegirikan,Talang,52193,2833447011,101032812012,Kementrian Pendidikan dan Kebudayaan,,,B,83,2021,Dinas Pendidikan dan Kebudayaan Kabupaten Tegal,15
2903,35-0625,,,,SD NEGERI PEGIRIKAN 02,Sdnegeripegirikan2@gmail.com,Negeri,JL.RAYA TIMUR PEGIRIKAN NOMOR 228,Talang,52193,2833447091,1010328120,KEMENTERIAN PENDIDIKAN DAN KEBUDAYAAN,,1979-02-28,A,92,2019,DINAS PENDIDIKAN DAN KEBUDAYAAN KABUPATEN TEGAL,15
2904,35-0626,,,,SD NEGERI PEGIRIKAN 03,sdnpegirikan03@yahoo.com,Negeri,Jl. Raya Timur Pegirikan No.266 Kec Talang 52193,Talang,52193,0,101032812033,Kementerian Pendidikan dan Kebudayaan,,26-04-1979,A,94,2017,Dinas Pendidikan Dan Kebudayaan Kabupaten Tegal,15
2905,35-0627,,,,SD NEGERI PEKIRINGAN 01,sdn.pekiringan01@gmail.com,Negeri,Jl. Protokol No.1 Desa Pekiringan,Talang,52193,283445228,101032812009,Kementerian Pendidikan dan Kebudayaan,03.28.DD.0116.05,31-12-1956,B,80,2021,Dinas Pendidikan Dan Kebudayaan Kabupaten Tegal,15
2906,35-0628,,,,SD NEGERI PEKIRINGAN 02,sdnegeripekiringan02@gmail.com,Negeri,Jl. Beji Pekiringan,Talang,52193,0,101032812032,Kementerian Pendidikan dan Kebudayaan,SD/KEP/4/1/4,1 April 1979,A,96,2019,Dinas Pendidikan dan Kebudayaan Kabupaten Tegal,15
2907,35-0629,,,,SD NEGERI PESAYANGAN 01,sdnpesayangan85@gmail.com,Negeri,"Jl. Logam No. 99, Desa Pesayangan Kec. Talang Kab. Tegal",Talang,52193,823444115,101032812015,Kementrian Pendidikan dan Kebudayaan,421.2/025/45/1985,01-08-1985,A,92,2019,Dinas Pendidikan Dan Kebudayaan Kabupaten Tegal,15
2908,35-0630,,,,SD NEGERI PESAYANGAN 02,sdnpesayangan02@gmail.com,Negeri,Jl. Projosumarto II,Talang,52193,0,101032812022,Kementerian Pendidikan dan Kebudayaan,,01/08/1985,B,0,2018,Dinas Pendidikan dan Kebudayaan Kabupaten Tegal,15
2909,35-0632,,,,SD NEGERI TALANG 01,sdnegeri.talang01@gmail.com,Negeri,Jalan Raya Utara Talang,Talang,52193,0,101032812010,Kementerian Pendidikan dan Kebudayaan,421.1974,1974-10-01,B,84,2010,,15
2910,35-0633,,,,SD NEGERI TALANG 02,sdnegeri.talang02@yahoo.com,Negeri,Jalan Raya Utara Talang Kec. Talang kab. Tegal,Talang,52193,0,101032812013,GUBERNUR KEPALA DAERAH TINGKAT 1 JAWA TENGAH,421.2/025/.../45/1985,01/08/1985,B,88,2017,KEPALA DINAS P DAN K PROPINSI DAERAH TK.1 JAWA TENGAH,15
2911,35-0634,,,,SD NEGERI TEGALWANGI 01,sdntegalwangi01oke@gmail.com,Negeri,Jalan Raya Tegalwangi Kec. Talang Kab. Tegal,Talang,52193,283441621,101032812001,Kementrian Pendidikan dan Kebudayaan,,,A,92,2019,,15
2912,35-0635,,,,SD NEGERI TEGALWANGI 02,sdntewangdua@ymail.com,Negeri,Jalan Kenanga Tegalwangi,Talang,52193,0,101032812011,Kementerian Pendidikan dan Kebudayaan,421.2/2/025/ /45/49,01-01-1910,A,91,2019,Dinas Pendidikan Dan Kebudayaan Kabupaten Tegal,15
2913,35-0638,,,,SD NEGERI WANGANDAWA 01,sdnwangandawasatu@gmail.com,Negeri,Jl. Hasyim Dirjosubroto Desa Wangandawa Kec.Talang Kab.Tegal,Talang,52193,2836146617,101032812004,KEMENTRIAN PENDIDIKAN DAN KEBUDAYAAN,,,B,84,2021,DINAS PENDIDIKAN DAN KEBUDAYAAN KABUPATEN TEGAL,15
2914,35-0639,,,,SD NEGERI WANGANDAWA 02,sdnwangandawadua@gmail.com,Negeri,DS WANGANDAWA,Talang,52193,0,101032812027,,,,,0,0,,15
2915,35-0640,,,,SD NEGERI WANGANDAWA 03,sdnwangandawa03@gmail.com,Negeri,Jl. Hasim Dirjo Subroto Wangandawa,Talang,52193,2836146473,101032812047,Kementrian Pendidikan dan Kebudayaan,421.2/025/45/85,01/08/1985,B,90,2018,Dinas Pendidikan dan Kebudayaan,15
2916,35-0641,,,,SD MUHAMMADIYAH PACUL,sd.muhammadiyah.pacul@gmail.com,Swasta,Jalan Kramat No. 15 Desa Pacul Kec. Talang Kab. Tegal,Talang,52193,8976674192,102032812034,DEPARTEMEN PENDIDIKAN DAN KEBUDAYAAN KABUPATEN TEGAL,2910/103.48/DS/1998,15 SEPTEMBER 1998,A,91,2018,PIMPINAN DAERAH MUHAMMADIYAH KABUPATEN TEGAL,15
2917,35-0642,,,,SD NU PENAWAJA KAJEN 01,sdnupenawaja@gmail.com,Swasta,Jl. Pulo Kajen Talang Tegal,Talang,52193,283442172,102032812035,Dinas Kabupaten Tegal,2.801/103.43/DS/1998,2 September 1998,B,86,2018,Yayasan Taman Penawaja,15
2918,35-0643,,,,SD NEGERI BALARADIN 01,sdnbalaradin1@gmail.com,Negeri,Jl. H.Sama'un IB,Lebaksiu,52461,0,101032806006,DINAS PENDIDIKAN DAN KEBUDAYAAN KABUPATEN TEGAL,11.35.06.07.4.00007,01/01/52,A,91,2021,DINAS PENDIDIKAN DAN KEBUDAYAAN KABUPATEN TEGAL,5
2919,35-0644,,,,SD NEGERI BALARADIN 02,sdnbalaradin02@gmail.com,Negeri,Jln H.Mukhtar Desa Balaradin,Lebaksiu,52461,283462630,101032806026,Dinas Pendidikan dan Kebudayaan Kab. Tegal,421.2/06110/1990,2 April 1990,B,82,2016,Dinas Pendidikan dan Kebudayaan Kab.Tegal,5
2920,35-0645,,,,SD NEGERI BALARADIN 03,sdnbalaradin03@yahoo.co.id,Negeri,Jl. H. Muktar Desa Balaradin,Lebaksiu,52461,81548086073,1010322806041,Dinas Pendidikan dan Kebudayaan,421.2/06110/1990,2 April 1990,B,81,2017,Dinas Pendidikan dan Kebudayaan,5
2921,35-0646,,,,SD NEGERI BALARADIN 04,sdbalaradin_empat@yahoo.com,Negeri,Jl. H. Sama'un IB Desa Balaradin,Lebaksiu,52461,0,101032806042,Dinas Pendidikan dan Kebudayaan Kabupaten Tegal,421.2/06110/1990,2 /04/1990,B,84,2021,Dinas Pendidikan dan Kebudayaan Kabupaten Tegal,5
2922,35-0647,,,,SD NEGERI BANDASARI,sdn.bandasari.dukuhturi@gmail.com,Negeri,Jl Cokroyudan Desa Bandasari Kecamatan Dukuhturi Kabupaten Tegal,Dukuhturi,52192,85225738787,101032813021,GUBERNUR KEPALA DAERAH TK.I JAWA TENGAH,421.2/025/44/85,01-08-1985,A,91,2019,DINAS P DAN K TK.I JAWA TENGAH,16
2923,35-0648,,,,SD NEGERI DEBONGWETAN 01,sdndebongwetan01@gmail.com,Negeri,Jln. Abadi,Dukuhturi,52192,85742800858,10132813004,sdn debong wetan 01,,,B,0,0,SDN Debong Wetan 01,16
2924,35-0650,,,,SD NEGERI DUKUHDAMU 01,dudamone01@gmail.com,Negeri,Jl. Raya Desa Dukuhdamu No.01,Lebaksiu,52461,0,101032806015,GUBERNUR KEPALA DAERAH TINGKAT I JAWA TENGAH,421.2/06110/1990,2 APRIL 1990,,82,2021,DINAS PENDIDIKAN DAN KEBUDAYAAN,5
2925,35-0651,,,,SD NEGERI DUKUHDAMU 02,sdn_dukuhdamu02@yahoo.com,Negeri,Jl.Swakarsa No.03 Desa Dukuhdamu,Lebaksiu,52461,8567808030,101032806029,Dinas Pendidikan dan Kebudayaan Kabupaten Tegal,421.2/06110/1990,2 APRIL 1990,A,91,2021,Dinas Pendidikan dan Kebudayaan Kabupaten Tegal,5
2926,35-0652,,,,SD NEGERI DUKUHLO 01,sdndukuhlo001@gmail.com,Negeri,JL. WATU KRETA,Lebaksiu,52461,818289516,101032806103,Dinas Pendidikan dan Kebudayaan Kabupaten Tegal,421.2/06110/1990,2/04/1990,A,91,2019,Dinas Pendidikan dan Kebudayaan Kabupaten Tegal,5
2927,35-0653,,,,SD NEGERI DUKUHLO 02,dukuhlo02@gmail.com,Negeri,Jalan Raya Barat Desa Dukuhlo - Lebaksiu,Lebaksiu,52461,85325483726,101032806023,Dinas Pendidikan dan Kebudayaan Kabupaten Tegal,421.2/06110/1990,2 April 1990,B,83,2021,Dinas Pendidikan dan Kebudayaan Kabupaten Tegal,5
2928,35-0654,,,,SD NEGERI DUKUHTURI 01,SDN.Dukuhturi01@gmail.com,Negeri,Jl.Ki Hajar Dewantoro No.01,Dukuhturi,52192,283311758,101032813014,GUBERNUR KEPALA DAERAH TINGKAT I JAWA TENGAH,421.2/025/44/85,1 AGUSTUS 1985,A,92,2016,DINAS DIKBUD KABUPATEN TEGAL,16
2929,35-0655,,,,SD NEGERI DUKUHTURI 02,sdndukuhturi002@gmail.com,Negeri,Jl. Jajarsari - Wotgalih Dukuhturi,Dukuhturi,52192,0,101032813043,,,,B,84,2021,,16
2930,35-0656,,,,SD NEGERI GROGOL,grogolsd@gmail.com,Negeri,Jl. Cut Nyak Dien Desa Grogol,Dukuhturi,52192,0,101032813003,GUBERNUR KEPALA DAERAH TINGKAT I JAWA TENGAH,421.2/025/44/85,1 Agustus 1985,A,91,2021,KEPALA DINAS P DAN K PROVINSI DAERAH TINGKAT I JAWA TENGAH,16
2931,35-0657,,,,SD NEGERI JATIMULYA 01,sdnjatimulya01lebaksiu@yahoo.com,Negeri,Jl. Raya Timur Desa Jatimulya Kec.Lebaksiu Kab. Tegal,Lebaksiu,52461,0,101032806012,Dinas Pendidikan dan Kebudayaan Kabupaten Tegal,SR/KOP/PPK 6/14/18,24 Juli 1953,B,84,2021,Dinas Pendidikan dan Kebudayaan Kabupaten Tegal,5
2932,35-0658,,,,SD NEGERI KADEMANGARAN 01,sdn.kademangaran01@gmail.com,Negeri,KADEMANGARAN,Dukuhturi,52192,89509087897,101032813022,,,,B,81,2021,,16
2933,35-0659,,,,SD NEGERI KADEMANGARAN 02,sdnkademangaran02@gmail.com,Negeri,Jl. Rojabiyah RT 04 RW 01 Kademangaran,Dukuhturi,52192,0,1010132813038,GUBERNUR KEPALA DAERAH TINGKAT I JAWA TENGAH,421.2/025/44/85,1 AGUSTUS 1985,A,89,2016,DINAS P DAN K PROPINSI DAERAH TINGKAT I JAWA TENGAH,16
2934,35-0660,,,,SD NEGERI KAJEN 01,sdn.kajen01@gmail.com,Negeri,Jln. Raya Utara Desa Kajen RT 01 RW 05,Lebaksiu,52461,0,101032806016,Dinas Pendidikan dan Kebudayaan Kabupaten Tegal,421.2/06110/1990,02/04/1990,B,85,2021,Dinas Pendidikan dan Kebudayaan Kabupaten Tegal,5
2935,35-0662,,,,SD NEGERI KAMBANGAN 01,sdnkambangan01@yahoo.com,Negeri,Jl.Basuksena Desa Kambangan,Lebaksiu,52461,2833467257,1010132806003,GUBERNUR JAWA TENGAH,421.2/06110/1990,2 APRIL 1990,B,89,2019,DINAS P dan K Propinsi Jawa Tengah,5
2936,35-0663,,,,SD NEGERI KAMBANGAN 02,Kambangan.02@gmail.com,Negeri,Jl. Basuksena Rt. 07 Rw. 03 Kambangan Kec. Lebaksiu Kab. Tegal,Lebaksiu,52461,0,101032806018,DINAS PENDIDIKAN DAN KEBUDAYAAN KABUPATEN TEGAL,421.2/06110/1990,2 APRIL 1990,B,83,2021,DINAS PENDIDIKAN DAN KEBUDAYAAN KABUPATEN TEGAL,5
2937,35-0664,,,,SD NEGERI KAMBANGAN 03,sdnkambangan3@gmail.com,Negeri,Jalan Basuksena Desa Kambangan,Lebaksiu,52461,0,101032806027,Dinas Pendidikan dan Kebudayaan Kabupaten Tegal,421.2/06110/1990,2/04/1990,A,91,2017,Dinas Pendidikan dan Kebudayaan Kabupaten Tegal,5
2938,35-0665,,,,SD NEGERI KAMBANGAN 04,sdn.kambangan04@gmail.com,Negeri,"Jl Basuksena, Kambangan, Kec. Lebaksiu, Kab. Tegal Prov. Jawa Tengah",Lebaksiu,52461,87830148877,101032806039,Dinas Pendidikan dan Kebudayaan Kabupaten Tegal,421.2/06110/1990,02/04/1990,B,85,2021,Dinas Pendidikan dan Kebudayaan Kabupaten Tegal,5
2939,35-0666,,,,SD NEGERI KARANGANYAR 01,sdn.karanganyar01.kec.dukuhturi@gmail.com,NEGERI,JL. H. JUWENI DESA KARANGANYAR,Dukuhturi,521922,0,101032813019,,,,B,85,2021,,16
2940,35-0668,,,,SD NEGERI KEPANDEAN 01,sd.kepandean01@yahoo.com,Negeri,Jl. Raya Kepandean,Dukuhturi,52192,82325595776,101032813009,GUBERNUR JAWA TENGAH,,01/01/10,A,92,2021,DINAS PENDIDIKAN DAN KEBUDAYAAN KABUPATEN TEGAL,16
2941,35-0670,,,,SD NEGERI KEPANDEAN 03,sdnkepandean3@gmail.com,Negeri,Jalan Raya Kepandean Desa Kepandean,Dukuhturi,52192,0,101032813032,,,,A,0,0,,16
2942,35-0671,,,,SD NEGERI KESUBEN 01,sdn.kesuben01@yahoo.com,Negeri,"KARANG PUCUNG, RT 05 RW 06 DESA KESUBEN",Lebaksiu,52461,823462729,101032806010,DINAS PENDIDIKAN DAN KEBUDAYAAN KABUPATEN TEGAL,421.2/06110/1990,02-04-1990,B,90,2017,DINAS PENDIDIKAN DAN KEBUDAYAAN KABUPATEN TEGAL,5
2943,35-0672,,,,SD NEGERI KESUBEN 02,sdn.kesuben02@gmail.com,Negeri,Jl Raya Utara Kesuben,Lebaksiu,52461,283462322,101032806025,Dinas Pendidikan dan Kebudayaan Kabupaten Tegal,089.2.530.2.158.33.2004,7/7/2004,B,83,2016,Dinas Pendidikan dan Kebudayaan Kabupaten Tegal,5
2944,35-0673,,,,SD NEGERI KESUBEN 03,sdnkesuben03@yahoo.co.id,Negeri,Jl. Raya Utara Desa Kesuben,Lebaksiu,52461,0,101032806032,DINAS PENDIDIKAN DAN KEBUDAYAAN KABUPATEN TEGAL,421.2/06110/1990,2 APRIL 1990,B,88,2019,DINAS PENDIDIKAN DAN KEBUDAYAAN KABUPATEN TEGAL,5
2945,35-0674,,,,SD NEGERI KETANGGUNGAN 01,sdnketanggungan01dukuhturi@gmail.com,NEGERI,JALAN TOPIK ISMAIL NO. 8,Dukuhturi,52192,895377322043,101032813018,GUBERNUR KEPALA DAERAH TINGKAT I JAWA TENGAH,101/DSK/SK.I/II/1990,1 SEPTEMBER 1965,B,82,2021,DINAS PENDIDIKAN DAN KEBUDAYAAN KABUPATEN TEGAL,16
2946,35-0676,,,,SD NEGERI KUPU 01,sdnkupu01.dukuhturi@gmail.com,Negeri,"Jl DESA KUPU, KUPU",Dukuhturi,52192,28330004,101032813012,,,,A,91,2021,,16
2947,35-0677,,,,SD NEGERI KUPU 02,sdnegerikupu02@gmail.com,NEGERI,JALAN DESA KUPU,Dukuhturi,52192,882005036736,101032813040,GUBERNUR KEPALA DAERAH TINGKAT I JAWA TENGAH,4212/025/44/85,01-08-1985,B,86,2021,DINAS PENDIDIKAN DAN KEBUDAYAAN KABUPATEN TEGAL,16
2948,35-0678,,,,SD NEGERI LAWATAN 01,sdnlawatan01@Gmail.com,Negeri,JALAN DESA LAWATAN DUKUHTURI TEGAL,Dukuhturi,52192,0,101032813008,,,,A,91,2021,DINAS PENDIDIKAN DAN KEBUDAYAAN KABUPATEN TEGAL,16
2949,35-0679,,,,SD NEGERI LAWATAN 02,SDNEGERILAWATAN02@GMAIL.COM,NEGERI,JL KAVLING NO 2 RT 12 RW III,Dukuhturi,52192,283446058,101032813033,GUBERNUR KEPALA DAERAH TINGKAT 1 JAWA TENGAH,421.2/025/44/85,1 AGUSTUS 1985,B,86,2019,DINAS P DAN K PROVINSI DAERAH TINGKAT 1 JAWA TENGAH,16
2950,35-0680,,,,SD MUHAMMADIYAH GROGOL,sdmgrogol7@gmail.com,SWASTA,JL. CANDI MONCOL GG. MASJID,Dukuhturi,52192,85601798964,104032813041,GUBERNUR KEPALA DAERAH TINGKAT I JAWA TENGAH,2686/103.28/i/1990,16 JUNI 1990,A,91,2016,DINAS P DAN K PROPINSI DAERAH TINGKAT I JAWA TENGAH,16
2951,35-0681,,,,SD MUHAMMADIYAH KADEMANGARAN,sdmkademangaran@gmail.com,Swasta,DESA KADEMANGARAN RT 03 /01,Dukuhturi,52192,0283 323584,102032813502,,,,,0,0,,16
2952,35-0682,,,,SD MUHAMMADIYAH KARANGANYAR,sdmuhammadiyahkaranganyar@yahoo.co.id,Swasta,Jl. KH Mawardi Karanganyar - Dukuhturi,Dukuhturi,52192,0,0,,,19 SEPTEMBER 1998,A,0,2016,YAYASAN MUHAMMADIYAH,16
2953,35-0683,,,,SD NEGERI BOJONGSANA,sdn.bojongsana@yahoo.com,Negeri,JL. KH. Yunus bojongsana,Suradadi,52182,4535702,101032817004,DINAS PERIJINAN TERPADU SATU ATAP,421.2/025/ /30/85,01 AGUSTUS 1985,B,87,2018,DINAS PENDIDIKAN DAN KEBUDAYAAN KABUPATEN TEGAL,17
2954,35-0684,,,,SD NEGERI GEMBONGDADI 01,sdnegerigembongdadi01@gmail.com,Negeri,"Jl. Lodaya, Dukuh Ladon Desa Gembongdadi Kecamatan Suradadi Kab. Tegal",Suradadi,52182,0,101032817011,DINAS PERIJINAN TERPADU SATU PINTU,,,B,0,0,DINAS PENDIDIKAN KABUPATEN TEGAL,17
2955,35-0685,,,,SD NEGERI GEMBONGDADI 02,sdn.gembongdadi2@gmail.com,NEGERI,JL. DK GEMBONG DESA GEMBONGDADI RT 06 RW 01 KEC. SURADADI KAB. TEGAL,Suradadi,52182,0,101032816023,DINAS PERIJINAN TERPADU SATU PINTU,421.2/025/ /30/85.,1 AGUSTUS 1985,B,84,2021,DINAS PENDIDIKAN DAN KEBUDAYAAN KABUPATEN TEGAL,17
2956,35-0687,,,,SD NEGERI GEMBONGDADI 04,sdn.gembongdadi4@gmail.com,Negeri,Jln. Lodadi Desa Gembongdadi RT 03 / RW 04,Suradadi,52182,85742794194,101032817033,DINAS PERIJINAN TERPADU SATU PINTU,421.2/05514/1990,23 Maret 1990,B,84,2021,DINAS PENDIDIKAN DAN KEBUDAYAAN KABUPATEN TEGAL,17
2957,35-0688,,,,SD NEGERI HARJASARI 01,sdn.harjasarisatu@gmail.com,NEGERI,JALAN RAYA BALAMOA-KEDUNGJATI KM 9 KECAMATAN SURADADI KABUPATEN TEGAL,Suradadi,52182,0,101032817012,DINAS PENDIDIKAN DAN KEBUDAYAAN,421.2/025/ /30/85.,01/08/1985,A,91,2021,,17
2958,35-0689,,,,SD NEGERI HARJASARI 02,sdnegeriharjasari02@gmail.com,NEGERI,JALAN BALAMOA-KEDUNGJATI KM9 HARJASARI,Suradadi,52182,0,101020504018,DINAS PERIJINAN TERPADU SATU PINTU,421.2/025/30/1985,1 AGUSTUS 1985,B,90,2017,DINAS PENDIDIKAN DAN KEBUDAYAAN KABUPATEN TEGAL,17
2959,35-0690,,,,SD NEGERI HARJASARI 03,sdnharjasarinoltiga@gmail.com,Negeri,Desa Harjasari RT 01 RW 03 Kecamatan Suradadi Kabupaten Tegal,Suradadi,52182,0,101032817029,DINAS PERIJINAN TERPADU SATU PINTU,,,A,91,2021,DINAS PENDIDIKAN DAN KEBUDAYAAN KABUPATEN TEGAL,17
2960,35-0691,,,,SD NEGERI JATIBOGOR 01,sdnjatibogor.01@gmail.com,Negeri,Jalan Laban Desa Jatibogor Rt 2 Rw 12,Suradadi,52182,0,101032817007,DINAS PERIJINAN TERPADU SATU PINTU,421.2/025/30/85,1 AGUSTUS 1985,A,86,2016,DINAS PENDIDIKAN DAN KEBUDAYAAN KABUPATEN TEGAL,17
2961,35-0692,,,,SD NEGERI JATIBOGOR 02,sdnjatibogor002@gmail.com,NEGERI,JL. WARU NO. 08 DESA JATIBOGOR KECAMATAN SURADADI,Suradadi,52182,0,101032817008,DINAS PERIJINAN TERPADU SATU PINTU,421.2/025/ /30/85,01 AGUSTUS 1985,B,88,2019,DINAS PENDIDIKAN DAN KEBUDAYAAN,17
2962,35-0693,,,,SD NEGERI JATIBOGOR 03,sdnjatibogor.3@gmail.com,Negeri,Jl. Jati no 1. Desa Jatibogor,Suradadi,52182,0,101032817019,DINAS PERIJINAN TERPADU SATU PINTU,421-2/025/30/85,01/08/85,B,76,2016,DINAS PENDIDIKAN DAN KEBUDAYAAN KABUPATEN TEGAL,17
2963,35-0694,,,,SD NEGERI JATIBOGOR 04,sdnegerijatibogor04@gmail.com,Negeri,Jl. Jati Desa Jatibogor,Suradadi,52182,0,101032817024,DINAS PERIJINAN TERPADU SATU PINTU,421.2/025/ /30/85,01/08/1985,B,82,2017,DINAS PENDIDIKAN DAN KEBUDAYAAN KABUPATEN TEGAL,17
